Detached,AgeBand,Cwi,Loft,Dg,Cond,Swi,Ashp,Gshp,Bio,Pv,Shw,Total Used Energy
0,8,1,0,1,0,0,1,0,0,0,0,8512.34896
0,8,1,1,1,0,0,1,0,0,0,0,8317.08799
0,8,1,0,1,1,0,0,0,0,0,0,14682.02845
0,8,1,1,1,1,0,0,0,0,0,0,14255.53142
0,8,1,0,1,0,0,0,0,0,0,1,14061.4484
0,8,1,1,1,0,0,0,0,0,0,1,13633.45789
0,8,1,0,1,0,0,1,0,0,0,1,8155.421008
0,8,1,1,1,0,0,1,0,0,0,1,7959.993942
0,8,1,0,1,1,0,0,0,0,0,1,13336.282
0,8,1,1,1,1,0,0,0,0,0,1,12907.22802
0,8,1,0,1,0,0,0,0,0,1,0,15829.51906
0,8,1,1,1,0,0,0,0,0,1,0,15238.04586
0,8,1,0,1,0,0,1,0,0,1,0,7008.526353
0,8,1,1,1,0,0,1,0,0,1,0,6813.265383
0,8,1,0,1,1,0,0,0,0,1,0,13178.20584
0,8,1,1,1,1,0,0,0,0,1,0,12751.70881
0,8,1,0,1,0,0,0,0,0,1,1,13561.16636
0,8,1,1,1,0,0,0,0,0,1,1,13133.17585
0,8,1,0,1,0,0,1,0,0,1,1,7655.138962
0,8,1,1,1,0,0,1,0,0,1,1,7459.711896
0,8,1,0,1,1,0,0,0,0,1,1,12835.99995
0,8,1,1,1,1,0,0,0,0,1,1,12406.94598
0,3,1,0,1,0,0,0,0,0,0,0,18354.11807
0,3,1,1,1,0,0,0,0,0,0,0,17975.45759
0,3,1,0,1,0,0,1,0,0,0,0,6797.767578
0,3,1,1,1,0,0,1,0,0,0,0,6684.64064
0,3,1,0,1,1,0,0,0,0,0,0,12014.15211
0,3,1,1,1,1,0,0,0,0,0,0,11757.32981
0,3,1,0,1,0,0,0,0,0,0,1,12641.18203
0,3,1,1,1,0,0,0,0,0,0,1,12322.80552
0,3,1,0,1,0,0,1,0,0,0,1,6510.10209
0,3,1,1,1,0,0,1,0,0,0,1,6396.874701
0,3,1,0,1,1,0,0,0,0,0,1,10897.22433
0,3,1,1,1,1,0,0,0,0,0,1,10638.9247
0,3,1,0,1,0,0,0,0,0,1,0,17459.17258
0,3,1,1,1,0,0,0,0,0,1,0,17080.51211
0,3,1,0,1,0,0,1,0,0,1,0,5902.822094
0,3,1,1,1,0,0,1,0,0,1,0,5789.695155
0,3,1,0,1,1,0,0,0,0,1,0,11119.20663
0,3,1,1,1,1,0,0,0,0,1,0,10862.38432
0,3,1,0,1,0,0,0,0,0,1,1,12575.92984
0,3,1,1,1,0,0,0,0,0,1,1,12257.55333
0,3,1,0,1,0,0,1,0,0,1,1,6444.849905
0,3,1,1,1,0,0,1,0,0,1,1,6331.622516
0,3,1,0,1,1,0,0,0,0,1,1,10831.97215
0,3,1,1,1,1,0,0,0,0,1,1,10573.67251
0,5,1,0,1,1,0,0,0,0,0,0,19022.26701
0,5,1,1,1,1,0,0,0,0,0,0,18355.04244
0,5,1,0,1,0,0,1,0,0,0,0,9663.981957
0,5,1,1,1,0,0,1,0,0,0,0,9421.070552
0,5,1,0,1,1,0,0,0,0,0,1,16005.93593
0,5,1,1,1,1,0,0,0,0,0,1,15428.28807
0,5,1,0,1,0,0,1,0,0,0,1,9307.094318
0,5,1,1,1,0,0,1,0,0,0,1,9064.069652
0,5,1,0,1,1,0,0,0,0,1,0,17741.41074
0,5,1,1,1,1,0,0,0,0,1,0,17074.18617
0,5,1,0,1,0,0,1,0,0,1,0,8383.125688
0,5,1,1,1,0,0,1,0,0,1,0,8140.214283
0,5,1,0,1,1,0,0,0,0,1,1,15728.62023
0,5,1,1,1,1,0,0,0,0,1,1,15150.97236
0,5,1,0,1,0,0,1,0,0,1,1,9029.77861
0,5,1,1,1,0,0,1,0,0,1,1,8786.753944
0,4,0,0,1,0,0,0,0,0,0,0,13202.82623
0,4,1,0,1,0,0,0,0,0,0,0,12041.54889
0,4,0,1,1,0,0,0,0,0,0,0,12368.67884
0,4,1,1,1,0,0,0,0,0,0,0,11162.70774
0,4,0,0,1,0,0,1,0,0,0,0,6138.638888
0,4,1,0,1,0,0,1,0,0,0,0,5721.181992
0,4,0,1,1,0,0,1,0,0,0,0,5839.62133
0,4,1,1,1,0,0,1,0,0,0,0,5400.157939
0,4,0,0,1,1,0,0,0,0,0,0,11802.57265
0,4,1,0,1,1,0,0,0,0,0,0,10857.82157
0,4,0,1,1,1,0,0,0,0,0,0,11124.02072
0,4,1,1,1,1,0,0,0,0,0,0,10141.03017
0,4,0,0,1,0,0,0,0,0,0,1,11222.59833
0,4,1,0,1,0,0,0,0,0,0,1,10278.04854
0,4,0,1,1,0,0,0,0,0,0,1,10544.2028
0,4,1,1,1,0,0,0,0,0,0,1,9561.198221
0,4,0,0,1,0,0,1,0,0,0,1,5907.533905
0,4,1,0,1,0,0,1,0,0,0,1,5490.065999
0,4,0,1,1,0,0,1,0,0,0,1,5608.514823
0,4,1,1,1,0,0,1,0,0,0,1,5168.977299
0,4,0,0,1,1,0,0,0,0,0,1,10941.97018
0,4,1,0,1,1,0,0,0,0,0,1,9995.427751
0,4,0,1,1,1,0,0,0,0,0,1,10262.18786
0,4,1,1,1,1,0,0,0,0,0,1,9276.825318
0,4,0,0,1,0,0,0,0,0,1,0,12287.66637
0,4,1,0,1,0,0,0,0,0,1,0,11126.38903
0,4,0,1,1,0,0,0,0,0,1,0,11453.51898
0,4,1,1,1,0,0,0,0,0,1,0,10247.54788
0,4,0,0,1,0,0,1,0,0,1,0,5223.479028
0,4,1,0,1,0,0,1,0,0,1,0,4806.022133
0,4,0,1,1,0,0,1,0,0,1,0,4924.46147
0,4,1,1,1,0,0,1,0,0,1,0,4484.99808
0,4,0,0,1,1,0,0,0,0,1,0,10887.41279
0,4,1,0,1,1,0,0,0,0,1,0,9942.661707
0,4,0,1,1,1,0,0,0,0,1,0,10208.86086
0,4,1,1,1,1,0,0,0,0,1,0,9225.870316
0,4,0,0,1,0,0,0,0,0,1,1,10995.89101
0,4,1,0,1,0,0,0,0,0,1,1,10051.34122
0,4,0,1,1,0,0,0,0,0,1,1,10317.49548
0,4,1,1,1,0,0,0,0,0,1,1,9334.490896
0,4,0,0,1,0,0,1,0,0,1,1,5680.826581
0,4,1,0,1,0,0,1,0,0,1,1,5263.358675
0,4,0,1,1,0,0,1,0,0,1,1,5381.807499
0,4,1,1,1,0,0,1,0,0,1,1,4942.269975
0,4,0,0,1,1,0,0,0,0,1,1,10715.26286
0,4,1,0,1,1,0,0,0,0,1,1,9768.720427
0,4,0,1,1,1,0,0,0,0,1,1,10035.48054
0,4,1,1,1,1,0,0,0,0,1,1,9050.117994
0,4,1,1,1,0,0,0,0,0,0,0,16010.97563
0,4,1,1,1,0,0,1,0,0,0,0,6524.649155
0,4,1,1,1,0,0,0,1,0,0,0,5775.521409
0,4,1,1,1,0,0,0,0,1,0,0,16940.91139
0,4,1,1,1,1,0,0,0,0,0,0,13996.96292
0,4,1,1,1,0,0,0,0,0,0,1,13850.65428
0,4,1,1,1,0,0,1,0,0,0,1,6293.036031
0,4,1,1,1,0,0,0,1,0,0,1,5610.945569
0,4,1,1,1,0,0,0,0,1,0,1,15981.52762
0,4,1,1,1,1,0,0,0,0,0,1,13140.46026
0,4,1,1,1,0,0,0,0,0,1,0,14454.71883
0,4,1,1,1,0,0,1,0,0,1,0,4968.392361
0,4,1,1,1,0,0,0,1,0,1,0,4219.264616
0,4,1,1,1,0,0,0,0,1,1,0,15384.65459
0,4,1,1,1,1,0,0,0,0,1,0,12440.70613
0,4,1,1,1,0,0,0,0,0,1,1,12982.85002
0,4,1,1,1,0,0,1,0,0,1,1,5425.231773
0,4,1,1,1,0,0,0,1,0,1,1,4743.14131
0,4,1,1,1,0,0,0,0,1,1,1,15113.72337
0,4,1,1,1,1,0,0,0,0,1,1,12272.656
0,10,1,0,0,1,0,0,0,0,0,0,11872.298
0,10,1,1,0,1,0,0,0,0,0,0,11653.89085
0,10,1,0,1,1,0,0,0,0,0,0,11133.85022
0,10,1,1,1,1,0,0,0,0,0,0,10904.82589
0,10,1,0,0,0,0,1,0,0,0,0,4829.410747
0,10,1,1,0,0,0,1,0,0,0,0,4766.60034
0,10,1,0,1,0,0,1,0,0,0,0,4624.625153
0,10,1,1,1,0,0,1,0,0,0,0,4557.407501
0,10,1,0,0,1,0,0,0,0,0,1,9857.163831
0,10,1,1,0,1,0,0,0,0,0,1,9668.104544
0,10,1,0,1,1,0,0,0,0,0,1,9228.909493
0,10,1,1,1,1,0,0,0,0,0,1,9027.581873
0,10,1,0,0,0,0,1,0,0,0,1,4598.790399
0,10,1,1,0,0,0,1,0,0,0,1,4535.962764
0,10,1,0,1,0,0,1,0,0,0,1,4394.396564
0,10,1,1,1,0,0,1,0,0,0,1,4327.152809
0,10,1,0,0,1,0,0,0,0,1,0,11243.81473
0,10,1,1,0,1,0,0,0,0,1,0,11025.40757
0,10,1,0,1,1,0,0,0,0,1,0,10505.36695
0,10,1,1,1,1,0,0,0,0,1,0,10276.34262
0,10,1,0,0,0,0,1,0,0,1,0,4200.92747
0,10,1,1,0,0,0,1,0,0,1,0,4138.117063
0,10,1,0,1,0,0,1,0,0,1,0,3996.141877
0,10,1,1,1,0,0,1,0,0,1,0,3928.924224
0,10,1,0,0,1,0,0,0,0,1,1,9857.163831
0,10,1,1,0,1,0,0,0,0,1,1,9668.104544
0,10,1,0,1,1,0,0,0,0,1,1,9228.909493
0,10,1,1,1,1,0,0,0,0,1,1,9027.581873
0,10,1,0,0,0,0,1,0,0,1,1,4598.790399
0,10,1,1,0,0,0,1,0,0,1,1,4535.962764
0,10,1,0,1,0,0,1,0,0,1,1,4394.396564
0,10,1,1,1,0,0,1,0,0,1,1,4327.152809
0,2,0,0,1,0,0,0,0,0,0,0,13285.65728
0,2,0,0,1,0,1,0,0,0,0,0,11628.48981
0,2,0,1,1,0,0,0,0,0,0,0,12954.81825
0,2,0,1,1,0,1,0,0,0,0,0,11264.28518
0,2,0,0,1,0,0,1,0,0,0,0,5889.337199
0,2,0,0,1,0,1,1,0,0,0,0,5340.219803
0,2,0,1,1,0,0,1,0,0,0,0,5779.613087
0,2,0,1,1,0,1,1,0,0,0,0,5216.954118
0,2,0,0,1,1,0,0,0,0,0,0,11201.85292
0,2,0,0,1,1,1,0,0,0,0,0,9947.139098
0,2,0,1,1,1,0,0,0,0,0,0,10952.59785
0,2,0,1,1,1,1,0,0,0,0,0,9672.980684
0,2,0,0,1,0,0,0,0,0,0,1,10989.47284
0,2,0,0,1,0,1,0,0,0,0,1,9673.050094
0,2,0,1,1,0,0,0,0,0,0,1,10728.23833
0,2,0,1,1,0,1,0,0,0,0,1,9384.485936
0,2,0,0,1,0,0,1,0,0,0,1,5562.995641
0,2,0,0,1,0,1,1,0,0,0,1,5008.911845
0,2,0,1,1,0,0,1,0,0,0,1,5453.242113
0,2,0,1,1,0,1,1,0,0,0,1,4889.998036
0,2,0,0,1,1,0,0,0,0,0,1,9963.211081
0,2,0,0,1,1,1,0,0,0,0,1,8701.041853
0,2,0,1,1,1,0,0,0,0,0,1,9712.702768
0,2,0,1,1,1,1,0,0,0,0,1,8424.555794
0,2,0,0,1,0,0,0,0,0,1,0,12512.28485
0,2,0,0,1,0,1,0,0,0,1,0,10855.11738
0,2,0,1,1,0,0,0,0,0,1,0,12181.44582
0,2,0,1,1,0,1,0,0,0,1,0,10490.91275
0,2,0,0,1,0,0,1,0,0,1,0,5115.964769
0,2,0,0,1,0,1,1,0,0,1,0,4566.847373
0,2,0,1,1,0,0,1,0,0,1,0,5006.240658
0,2,0,1,1,0,1,1,0,0,1,0,4443.581689
0,2,0,0,1,1,0,0,0,0,1,0,10428.48049
0,2,0,0,1,1,1,0,0,0,1,0,9173.766669
0,2,0,1,1,1,0,0,0,0,1,0,10179.22542
0,2,0,1,1,1,1,0,0,0,1,0,8899.608255
0,2,0,0,1,0,0,0,0,0,1,1,10989.47284
0,2,0,0,1,0,1,0,0,0,1,1,9673.050094
0,2,0,1,1,0,0,0,0,0,1,1,10728.23833
0,2,0,1,1,0,1,0,0,0,1,1,9384.485936
0,2,0,0,1,0,0,1,0,0,1,1,5562.995641
0,2,0,0,1,0,1,1,0,0,1,1,5008.911845
0,2,0,1,1,0,0,1,0,0,1,1,5453.242113
0,2,0,1,1,0,1,1,0,0,1,1,4889.998036
0,2,0,0,1,1,0,0,0,0,1,1,9963.211081
0,2,0,0,1,1,1,0,0,0,1,1,8701.041853
0,2,0,1,1,1,0,0,0,0,1,1,9712.702768
0,2,0,1,1,1,1,0,0,0,1,1,8424.555794
0,7,1,1,1,1,0,0,0,0,0,0,12660.73404
0,7,1,1,1,0,0,1,0,0,0,0,4447.326485
0,7,1,1,1,1,0,0,0,0,0,1,9223.743644
0,7,1,1,1,0,0,1,0,0,0,1,4215.460683
0,7,1,1,1,1,0,0,0,0,1,0,11395.19169
0,7,1,1,1,0,0,1,0,0,1,0,3181.784136
0,7,1,1,1,1,0,0,0,0,1,1,8646.65383
0,7,1,1,1,0,0,1,0,0,1,1,3638.37087
0,4,1,1,0,0,0,0,0,0,0,0,34320.48484
0,4,1,1,1,0,0,0,0,0,0,0,33498.0885
0,4,1,1,0,0,0,1,0,0,0,0,9242.141626
0,4,1,1,1,0,0,1,0,0,0,0,9050.162177
0,4,1,1,0,0,0,0,0,1,0,0,22287.50381
0,4,1,1,1,0,0,0,0,1,0,0,21711.88253
0,4,1,1,0,0,0,0,0,0,0,1,24001.74149
0,4,1,1,1,0,0,0,0,0,0,1,23363.95627
0,4,1,1,0,0,0,1,0,0,0,1,9011.537297
0,4,1,1,1,0,0,1,0,0,0,1,8819.73347
0,4,1,1,0,0,0,0,0,1,0,1,21269.63096
0,4,1,1,1,0,0,0,0,1,0,1,20694.49446
0,4,1,1,0,0,0,0,0,0,1,0,33835.15344
0,4,1,1,1,0,0,0,0,0,1,0,33012.7571
0,4,1,1,0,0,0,1,0,0,1,0,8756.810231
0,4,1,1,1,0,0,1,0,0,1,0,8564.830782
0,4,1,1,0,0,0,0,0,1,1,0,21802.17241
0,4,1,1,1,0,0,0,0,1,1,0,21226.55114
0,4,1,1,0,0,0,0,0,0,1,1,24001.74149
0,4,1,1,1,0,0,0,0,0,1,1,23363.95627
0,4,1,1,0,0,0,1,0,0,1,1,9011.537297
0,4,1,1,1,0,0,1,0,0,1,1,8819.73347
0,4,1,1,0,0,0,0,0,1,1,1,21269.63096
0,4,1,1,1,0,0,0,0,1,1,1,20694.49446
0,6,1,0,0,0,0,0,0,0,0,0,20048.08252
0,6,1,1,0,0,0,0,0,0,0,0,19749.00628
0,6,1,0,1,0,0,0,0,0,0,0,19656.94795
0,6,1,1,1,0,0,0,0,0,0,0,19355.25447
0,6,1,0,0,0,0,1,0,0,0,0,8537.943083
0,6,1,1,0,0,0,1,0,0,0,0,8436.364184
0,6,1,0,1,0,0,1,0,0,0,0,8405.425688
0,6,1,1,1,0,0,1,0,0,0,0,8302.567304
0,6,1,0,0,1,0,0,0,0,0,0,17243.67339
0,6,1,1,0,1,0,0,0,0,0,0,17010.24455
0,6,1,0,1,1,0,0,0,0,0,0,16938.39408
0,6,1,1,1,1,0,0,0,0,0,0,16703.12219
0,6,1,0,0,0,0,0,0,0,0,1,17182.81313
0,6,1,1,0,0,0,0,0,0,0,1,16938.84938
0,6,1,0,1,0,0,0,0,0,0,1,16864.08873
0,6,1,1,1,0,0,0,0,0,0,1,16618.18328
0,6,1,0,0,0,0,1,0,0,0,1,8181.019185
0,6,1,1,0,0,0,1,0,0,0,1,8079.452921
0,6,1,0,1,0,0,1,0,0,0,1,8048.611699
0,6,1,1,1,0,0,1,0,0,0,1,7945.766979
0,6,1,0,0,1,0,0,0,0,0,1,15915.15014
0,6,1,1,0,1,0,0,0,0,0,1,15681.2412
0,6,1,0,1,1,0,0,0,0,0,1,15609.5369
0,6,1,1,1,1,0,0,0,0,0,1,15373.76231
0,6,1,0,0,0,0,0,0,0,1,0,19207.64402
0,6,1,1,0,0,0,0,0,0,1,0,18908.56779
0,6,1,0,1,0,0,0,0,0,1,0,18816.50946
0,6,1,1,1,0,0,0,0,0,1,0,18514.81598
0,6,1,0,0,0,0,1,0,0,1,0,7697.504592
0,6,1,1,0,0,0,1,0,0,1,0,7595.925693
0,6,1,0,1,0,0,1,0,0,1,0,7564.987198
0,6,1,1,1,0,0,1,0,0,1,0,7462.128813
0,6,1,0,0,1,0,0,0,0,1,0,16403.23489
0,6,1,1,0,1,0,0,0,0,1,0,16169.80606
0,6,1,0,1,1,0,0,0,0,1,0,16097.95559
0,6,1,1,1,1,0,0,0,0,1,0,15862.6837
0,6,1,0,0,0,0,0,0,0,1,1,17182.81313
0,6,1,1,0,0,0,0,0,0,1,1,16938.84938
0,6,1,0,1,0,0,0,0,0,1,1,16864.08873
0,6,1,1,1,0,0,0,0,0,1,1,16618.18328
0,6,1,0,0,0,0,1,0,0,1,1,8181.019185
0,6,1,1,0,0,0,1,0,0,1,1,8079.452921
0,6,1,0,1,0,0,1,0,0,1,1,8048.611699
0,6,1,1,1,0,0,1,0,0,1,1,7945.766979
0,6,1,0,0,1,0,0,0,0,1,1,15915.15014
0,6,1,1,0,1,0,0,0,0,1,1,15681.2412
0,6,1,0,1,1,0,0,0,0,1,1,15609.5369
0,6,1,1,1,1,0,0,0,0,1,1,15373.76231
1,1,0,0,0,0,0,0,0,0,0,0,53142.28962
1,1,0,0,0,0,1,0,0,0,0,0,42477.3768
1,1,0,1,0,0,0,0,0,0,0,0,46341.76331
1,1,0,1,0,0,1,0,0,0,0,0,34122.10608
1,1,0,0,1,0,0,0,0,0,0,0,52261.81226
1,1,0,0,1,0,1,0,0,0,0,0,41394.68156
1,1,0,1,1,0,0,0,0,0,0,0,45334.97767
1,1,0,1,1,0,1,0,0,0,0,0,32840.45181
1,1,0,0,0,0,0,1,0,0,0,0,14472.11652
1,1,0,0,0,0,1,1,0,0,0,0,11723.36769
1,1,0,1,0,0,0,1,0,0,0,0,12662.89965
1,1,0,1,0,0,1,1,0,0,0,0,9728.086762
1,1,0,0,1,0,0,1,0,0,0,0,14226.5781
1,1,0,0,1,0,1,1,0,0,0,0,11474.18543
1,1,0,1,1,0,0,1,0,0,0,0,12421.9177
1,1,0,1,1,0,1,1,0,0,0,0,9423.108001
1,1,0,0,0,1,0,0,0,0,0,0,31069.39919
1,1,0,0,0,1,1,0,0,0,0,0,24301.93763
1,1,0,1,0,1,0,0,0,0,0,0,26596.75514
1,1,0,1,0,1,1,0,0,0,0,0,19552.72862
1,1,0,0,1,1,0,0,0,0,0,0,30449.74902
1,1,0,0,1,1,1,0,0,0,0,0,23691.99108
1,1,0,1,1,1,0,0,0,0,0,0,25995.93708
1,1,0,1,1,1,1,0,0,0,0,0,18832.85222
0,4,1,1,1,0,0,0,0,0,0,0,21030.69491
0,4,1,1,1,0,0,1,0,0,0,0,6262.771065
0,4,1,1,1,0,0,0,1,0,0,0,5602.558326
0,4,1,1,1,1,0,0,0,0,0,0,13170.663
0,4,1,1,1,0,0,0,0,0,0,1,14662.02852
0,4,1,1,1,0,0,1,0,0,0,1,6032.35874
0,4,1,1,1,0,0,0,1,0,0,1,5439.240033
0,4,1,1,1,1,0,0,0,0,0,1,12253.43727
0,4,1,1,1,0,0,0,0,0,1,0,19833.14636
0,4,1,1,1,0,0,1,0,0,1,0,5065.222521
0,4,1,1,1,0,0,0,1,0,1,0,4405.009782
0,4,1,1,1,1,0,0,0,0,1,0,11973.11445
0,4,1,1,1,0,0,0,0,0,1,1,14152.93251
0,4,1,1,1,0,0,1,0,0,1,1,5523.262731
0,4,1,1,1,0,0,0,1,0,1,1,4930.144024
0,4,1,1,1,1,0,0,0,0,1,1,11744.34126
0,4,1,0,1,0,0,0,0,0,0,0,22835.79218
0,4,1,1,1,0,0,0,0,0,0,0,22243.62889
0,4,1,0,1,0,0,1,0,0,0,0,10129.28374
0,4,1,1,1,0,0,1,0,0,0,0,9923.129807
0,4,1,0,1,0,0,0,1,0,0,0,9183.052471
0,4,1,1,1,0,0,0,1,0,0,0,9007.420242
0,4,1,0,1,1,0,0,0,0,0,0,19622.16642
0,4,1,1,1,1,0,0,0,0,0,0,19165.17442
0,4,1,0,1,0,0,0,0,0,0,1,19725.51975
0,4,1,1,1,0,0,0,0,0,0,1,19248.3078
0,4,1,0,1,0,0,1,0,0,0,1,9801.503296
0,4,1,1,1,0,0,1,0,0,0,1,9595.348936
0,4,1,0,1,0,0,0,1,0,0,1,8943.643886
0,4,1,1,1,0,0,0,1,0,0,1,8768.010353
0,4,1,0,1,1,0,0,0,0,0,1,18400.52109
0,4,1,1,1,1,0,0,0,0,0,1,17942.84515
0,4,1,0,1,0,0,0,0,0,1,0,20438.65324
0,4,1,1,1,0,0,0,0,0,1,0,19846.48994
0,4,1,0,1,0,0,1,0,0,1,0,7732.144801
0,4,1,1,1,0,0,1,0,0,1,0,7525.990863
0,4,1,0,1,0,0,0,1,0,1,0,6785.913527
0,4,1,1,1,0,0,0,1,0,1,0,6610.281298
0,4,1,0,1,1,0,0,0,0,1,0,17225.02747
0,4,1,1,1,1,0,0,0,0,1,0,16768.03548
0,4,1,0,1,0,0,0,0,0,1,1,18259.45036
0,4,1,1,1,0,0,0,0,0,1,1,17782.2384
0,4,1,0,1,0,0,1,0,0,1,1,8335.433898
0,4,1,1,1,0,0,1,0,0,1,1,8129.279538
0,4,1,0,1,0,0,0,1,0,1,1,7477.574488
0,4,1,1,1,0,0,0,1,0,1,1,7301.940955
0,4,1,0,1,1,0,0,0,0,1,1,16934.4517
0,4,1,1,1,1,0,0,0,0,1,1,16476.77575
0,2,0,0,1,0,0,0,0,0,0,0,21041.28237
0,2,0,0,1,0,1,0,0,0,0,0,15788.2261
0,2,0,1,1,0,0,0,0,0,0,0,20732.26882
0,2,0,1,1,0,1,0,0,0,0,0,15409.76634
0,2,0,0,1,0,0,1,0,0,0,0,7369.031504
0,2,0,0,1,0,1,1,0,0,0,0,5967.743481
0,2,0,1,1,0,0,1,0,0,0,0,7286.069744
0,2,0,1,1,0,1,1,0,0,0,0,5864.248374
0,2,0,0,1,1,0,0,0,0,0,0,15844.79119
0,2,0,0,1,1,1,0,0,0,0,0,12185.92434
0,2,0,1,1,1,0,0,0,0,0,0,15624.9818
0,2,0,1,1,1,1,0,0,0,0,0,11919.55495
0,2,0,0,1,0,0,0,0,0,0,1,16244.58358
0,2,0,0,1,0,1,0,0,0,0,1,12466.27401
0,2,0,1,1,0,0,0,0,0,0,1,16015.18307
0,2,0,1,1,0,1,0,0,0,0,1,12193.67308
0,2,0,0,1,0,0,1,0,0,0,1,7091.683707
0,2,0,0,1,0,1,1,0,0,0,1,5690.364027
0,2,0,1,1,0,0,1,0,0,0,1,7008.733687
0,2,0,1,1,0,1,1,0,0,0,1,5586.825128
0,2,0,0,1,1,0,0,0,0,0,1,14783.8585
0,2,0,0,1,1,1,0,0,0,0,1,11117.47884
0,2,0,1,1,1,0,0,0,0,0,1,14563.76373
0,2,0,1,1,1,1,0,0,0,0,1,10850.19329
0,2,0,0,1,0,0,0,0,0,1,0,19983.56621
0,2,0,0,1,0,1,0,0,0,1,0,14730.50993
0,2,0,1,1,0,0,0,0,0,1,0,19674.55266
0,2,0,1,1,0,1,0,0,0,1,0,14352.05018
0,2,0,0,1,0,0,1,0,0,1,0,6311.315341
0,2,0,0,1,0,1,1,0,0,1,0,4910.027318
0,2,0,1,1,0,0,1,0,0,1,0,6228.353581
0,2,0,1,1,0,1,1,0,0,1,0,4806.532211
0,2,0,0,1,1,0,0,0,0,1,0,14787.07503
0,2,0,0,1,1,1,0,0,0,1,0,11128.20817
0,2,0,1,1,1,0,0,0,0,1,0,14567.26564
0,2,0,1,1,1,1,0,0,0,1,0,10861.83878
0,2,0,0,1,0,0,0,0,0,1,1,16016.56072
0,2,0,0,1,0,1,0,0,0,1,1,12238.25115
0,2,0,1,1,0,0,0,0,0,1,1,15787.16021
0,2,0,1,1,0,1,0,0,0,1,1,11965.65021
0,2,0,0,1,0,0,1,0,0,1,1,6863.660844
0,2,0,0,1,0,1,1,0,0,1,1,5462.341164
0,2,0,1,1,0,0,1,0,0,1,1,6780.710823
0,2,0,1,1,0,1,1,0,0,1,1,5358.802265
0,2,0,0,1,1,0,0,0,0,1,1,14555.83564
0,2,0,0,1,1,1,0,0,0,1,1,10889.45597
0,2,0,1,1,1,0,0,0,0,1,1,14335.74087
0,2,0,1,1,1,1,0,0,0,1,1,10622.17042
0,5,1,0,1,0,0,0,0,0,0,0,9537.81687
0,5,1,1,1,0,0,0,0,0,0,0,9334.890537
0,5,1,0,1,0,0,1,0,0,0,0,4131.421769
0,5,1,1,1,0,0,1,0,0,0,0,4063.238629
0,5,1,0,1,1,0,0,0,0,0,0,8037.6688
0,5,1,1,1,1,0,0,0,0,0,0,7872.46377
0,5,1,0,1,0,0,0,0,0,0,1,8065.087705
0,5,1,1,1,0,0,0,0,0,0,1,7898.184497
0,5,1,0,1,0,0,1,0,0,0,1,3899.284353
0,5,1,1,1,0,0,1,0,0,0,1,3831.065547
0,5,1,0,1,1,0,0,0,0,0,1,7168.346015
0,5,1,1,1,1,0,0,0,0,0,1,7002.381675
0,5,1,0,1,0,0,0,0,0,1,0,8825.71959
0,5,1,1,1,0,0,0,0,0,1,0,8622.793257
0,5,1,0,1,0,0,1,0,0,1,0,3419.324489
0,5,1,1,1,0,0,1,0,0,1,0,3351.141349
0,5,1,0,1,1,0,0,0,0,1,0,7325.57152
0,5,1,1,1,1,0,0,0,0,1,0,7160.36649
0,5,1,0,1,0,0,0,0,0,1,1,8041.442961
0,5,1,1,1,0,0,0,0,0,1,1,7874.539752
0,5,1,0,1,0,0,1,0,0,1,1,3875.639608
0,5,1,1,1,0,0,1,0,0,1,1,3807.420802
0,5,1,0,1,1,0,0,0,0,1,1,7144.70127
0,5,1,1,1,1,0,0,0,0,1,1,6978.73693
0,5,1,0,1,0,0,0,0,0,0,0,11830.778
0,5,1,1,1,0,0,0,0,0,0,0,11195.37379
0,5,1,0,1,0,0,1,0,0,0,0,5725.245553
0,5,1,1,1,0,0,1,0,0,0,0,5513.816931
0,5,1,0,1,1,0,0,0,0,0,0,10383.16105
0,5,1,1,1,1,0,0,0,0,0,0,9846.620046
0,5,1,0,1,0,0,0,0,0,0,1,10425.47315
0,5,1,1,1,0,0,0,0,0,0,1,9874.068601
0,5,1,0,1,0,0,1,0,0,0,1,5510.131116
0,5,1,1,1,0,0,1,0,0,0,1,5298.565768
0,5,1,0,1,1,0,0,0,0,0,1,9518.525134
0,5,1,1,1,1,0,0,0,0,0,1,8979.86382
0,5,1,0,1,0,0,0,0,0,1,0,9592.495457
0,5,1,1,1,0,0,0,0,0,1,0,8957.091247
0,5,1,0,1,0,0,1,0,0,1,0,3486.963006
0,5,1,1,1,0,0,1,0,0,1,0,3275.534384
0,5,1,0,1,1,0,0,0,0,1,0,8144.878499
0,5,1,1,1,1,0,0,0,0,1,0,7608.337499
0,5,1,0,1,0,0,0,0,0,1,1,8875.643141
0,5,1,1,1,0,0,0,0,0,1,1,8324.238589
0,5,1,0,1,0,0,1,0,0,1,1,3960.301104
0,5,1,1,1,0,0,1,0,0,1,1,3748.735756
0,5,1,0,1,1,0,0,0,0,1,1,7968.695122
0,5,1,1,1,1,0,0,0,0,1,1,7430.033808
0,5,1,1,1,0,0,0,0,0,0,0,23949.54523
0,5,1,1,1,0,0,1,0,0,0,0,6980.290415
0,5,1,1,1,1,0,0,0,0,0,0,14061.48342
0,5,1,1,1,0,0,0,0,0,0,1,15318.83942
0,5,1,1,1,0,0,1,0,0,0,1,6651.924017
0,5,1,1,1,1,0,0,0,0,0,1,12816.49851
